pos	HSC	MPP	LMPP	CLP	CMP	GMP-A	GMP-B	GMP-C	MEP	Mono	mDC	Ery	Mega	CD4	CD8	Bcell	Plasma	NK	pDC	chr
25331739	0.0	9.007966118779924e-06	0.0	0.0	0.0	0.0	0.0	5.044882209014436e-05	0.0	0.0	6.374096411890739e-05	3.0369731075686354e-05	0.0	0.0	5.248108698533247e-06	3.1517708140176147e-05	0.0	1.9897116821643094e-05	0.0	chr1
25331839	0.0	3.302920910219306e-05	0.0	0.0	0.0	0.0	0.0	7.405787676287202e-05	0.0	1.8738378953882606e-05	7.62843666965237e-05	0.0	0.0	1.339834575471808e-05	2.1396135463250927e-05	3.1517708140176147e-05	1.3887024058290354e-05	1.1999024648166447e-05	0.0	chr1
25331939	0.0	2.1499012470154756e-05	0.0	0.0	0.0	0.0	0.0	4.001113476114898e-05	0.0	5.318130407863826e-05	7.62843666965237e-05	0.0	0.0	3.876414596996104e-05	1.525988529265821e-05	2.210470134663361e-05	4.5811217295739445e-05	2.1643810283085047e-05	0.0	chr1
25332039	0.0	0.0	0.0	0.0	0.0	0.0	5.95957242191527e-06	0.0	0.0	5.318130407863826e-05	4.710175661798778e-05	0.0	6.359452493435192e-06	2.133328838615306e-05	0.0	1.90375418296366e-05	9.353788774360246e-05	1.997306001561883e-05	3.548530044697485e-05	chr1
25332139	0.0	0.0	0.0	0.0	0.0	0.0	4.7060071883399894e-05	0.0	0.0	3.4799846628639126e-05	4.6077805387161963e-05	3.301057725618082e-05	3.2316401446231895e-05	3.239017565946409e-05	1.5421365560305385e-05	4.0507658448615656e-05	6.704080761908319e-05	4.784421220471431e-06	9.012139796057106e-05	chr1
25332239	0.0	0.0	0.0	0.0	0.0	3.523549737272263e-05	6.123974419761209e-05	0.0	0.0	0.0	1.2799390385322767e-06	6.272009678674356e-06	2.1933621865113215e-05	3.265033771295377e-05	2.0588734125015044e-05	2.4219983772148786e-05	0.0	0.0	0.0	chr1
25332339	0.0	0.0	0.0	0.0	9.972323817108514e-06	8.823679174009533e-05	6.123974419761209e-05	0.0	0.0	9.458419852912174e-06	0.0	0.0	0.0	6.634132363986622e-06	6.055510036769131e-06	1.9460598314739634e-05	3.3839644831696034e-05	1.1543365484312026e-05	3.210574802345344e-05	chr1
25332439	0.0	0.0	0.0	0.0	5.467179880908903e-05	0.00011666206693153543	3.637394202341389e-05	0.0	1.3754773235008333e-05	4.5150570241259993e-05	0.0	4.984597165683304e-05	0.0	0.0	0.0	3.1517708140176147e-05	0.000122269662742569	3.219991424571249e-05	5.181980382732836e-05	chr1
25332539	0.0	0.0	0.0	0.0	6.992358817643147e-05	8.290705264170031e-05	0.0	0.0	3.387539193415275e-05	5.318130407863826e-05	0.0	9.969194331366608e-05	0.0	0.0	0.0	1.6604967040294148e-05	0.00017893511053520062	2.2631071804769627e-05	0.0	chr1
25332639	0.0	0.0	0.0	0.0	4.986161908554257e-05	3.2570627823525122e-06	0.0	0.0	3.387539193415275e-05	7.548889807135564e-05	1.766315873174542e-05	9.837152022341885e-05	0.0	0.0	0.0	0.0	0.0001243447356880963	2.2631071804769627e-05	0.0	chr1
25332739	0.0	0.0	0.0	0.0	1.9827326177545163e-05	5.004032820159768e-05	0.0	0.0	3.387539193415275e-05	9.422727702523824e-05	2.8670634463122998e-05	0.00015514971480493517	0.0	0.0	1.219176020736185e-05	0.0	9.609182428786074e-05	2.4757481236090264e-05	0.0	chr1
25332839	0.0	0.0	0.0	0.0	0.0	0.0001246566748087296	0.0	0.0	3.387539193415275e-05	5.728590137329825e-05	0.0	0.00026177388312600123	0.0	1.2227616514014558e-05	2.5998323091195468e-05	1.7028023525397183e-05	4.629008028182234e-05	2.2631071804769627e-05	0.0	chr1
25332939	0.0	2.522230513258379e-06	0.0	2.8672886327309495e-05	0.0	0.00014034979548733714	0.0	0.0	3.614890817134422e-05	1.5526085418931304e-05	0.0	0.00014194548428429424	0.0	2.2113774546622073e-06	1.0576957530890081e-05	3.574827299120651e-05	0.00012482359769394223	3.3035289379445595e-05	0.0	chr1
25333039	0.0	9.128072333696991e-06	0.0	1.1395634309571722e-05	0.0	4.5302782336357664e-05	3.719595201264358e-05	0.0	1.3413745799429614e-05	7.067045776892869e-05	0.0	4.192343311534964e-05	0.0	0.0	0.0	2.189317310408209e-05	9.082433072327541e-05	2.2934844580672574e-05	0.0	chr1
25333139	1.426612293824055e-05	0.0	0.0	0.0	0.0	0.0	6.123974419761209e-05	0.0	0.0	0.00012456560602826204	0.0	0.00016307225615808612	0.0	0.0	7.266612044122957e-06	1.2057109825436514e-05	8.42798701468656e-05	1.7466934614419511e-06	0.0	chr1
25333239	3.973181902425873e-05	0.0	0.0	0.0	0.0	0.0	6.123974419761209e-05	0.0	0.0	8.887345509944733e-05	0.0	4.786533802810859e-05	1.4276321924038187e-06	2.4715395081518786e-06	2.5029441485312407e-06	3.1517708140176147e-05	6.113483004971501e-05	0.0	0.0	chr1
25333339	2.4665726575462632e-05	0.0	0.0	0.0	0.0	0.0	6.123974419761209e-05	0.0	0.0	5.318130407863826e-05	0.0	0.0	2.4659101505156865e-05	4.578852141418218e-05	0.0	2.2316229589185125e-05	6.911587835907728e-05	0.0	0.0	chr1
25333439	0.0	0.0	0.0	0.0	6.4526801169525685e-06	0.0	6.123974419761209e-05	0.0	0.0	7.263352604028782e-05	1.100747573137758e-05	0.0	1.5574169371678023e-05	7.414618524455637e-05	1.3806562883833619e-05	7.826544974406158e-06	0.00010582870175492726	4.024989280714061e-06	2.9852713074439165e-05	chr1
25333539	0.0	0.0	0.0	0.0	2.9916971451325543e-05	0.0	3.431891705033966e-05	0.0	0.0	4.604287400096869e-05	4.991762250275879e-05	2.6738567577506465e-05	1.2978474476398352e-05	4.0715361371133584e-05	4.125820838385368e-05	2.665255856149124e-05	9.018584705107298e-05	1.6935332256589354e-05	0.00014250446052515298	chr1
25333639	0.0	0.0	0.0	0.0	2.1469826570951272e-05	0.0	0.0	0.0	0.0	0.0	7.551640327340432e-05	9.275972208986811e-05	0.0	3.108936539201574e-05	4.8121119758858696e-05	4.473822329964601e-05	2.8731773913704182e-05	2.1188151119230625e-05	0.00014701053042318155	chr1
25333739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.62843666965237e-05	3.268047148361901e-05	0.0	5.853646203517608e-06	1.873171104707251e-05	3.1517708140176147e-05	1.1173467633107181e-06	2.2631071804769627e-05	5.632587372535691e-05	chr1
25333839	0.0	0.0	0.0	0.0	0.0	0.0	3.637394202341389e-05	0.0	0.0	2.4806044519901735e-05	6.578886658055902e-05	0.0	0.0	0.0	0.0	2.8767840987006418e-05	6.129445101590225e-05	3.0073504653082396e-05	0.00013461883820360302	chr1
25333939	0.0	0.0	0.0	0.0	0.0	0.0	6.123974419761209e-05	0.0	2.1939431688897588e-05	4.9076706783978256e-05	1.4591305039267955e-05	0.0	0.0	0.0	0.0	3.1517708140176147e-05	6.52849751705834e-05	1.329005884090283e-05	0.0001678511037015636	chr1
25334039	0.0	0.0	0.0	0.0	0.0	0.0	6.123974419761209e-05	0.0	3.398906774601233e-05	1.3384556395630433e-05	0.0	0.0	0.0	0.0	0.0	1.7028023525397183e-05	4.7567047923799146e-05	2.809898177102269e-06	0.00013461883820360302	chr1
25334139	0.0	0.0	0.0	0.0	0.0	0.0	2.116675722266458e-05	0.0	4.285578107105902e-05	1.802453594611565e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.6760201449660774e-05	1.799853697224967e-05	2.1967090752889197e-05	chr1
25334239	1.3332825175925746e-07	1.080955934253591e-06	0.0	1.801245423125853e-05	0.0	0.0	1.2946657330367656e-05	0.0	1.4209476482446625e-05	5.318130407863826e-05	0.0	0.0	0.0	3.772349775600236e-06	1.275694114412697e-05	0.0	0.0	2.703577701503501e-05	0.0	chr1
25334339	2.679897860361075e-05	2.5102198917666726e-05	0.0	3.823051510307933e-05	0.0	7.402415414437527e-06	5.404715679185228e-05	0.0	2.8532628776752823e-05	5.318130407863826e-05	0.0	0.0	0.0	2.978855512456738e-05	4.206560972208956e-05	0.0	0.0	3.7971596503940134e-05	0.0	chr1
25334439	3.973181902425873e-05	4.503983059389963e-05	0.0	3.8965717316600084e-05	0.0	4.263791278716016e-05	6.123974419761209e-05	0.0	2.6259112539561363e-05	5.318130407863826e-05	0.0	4.951586588427123e-05	0.0	3.239017565946409e-05	5.514551140151088e-05	0.0	5.3792266287766756e-05	2.916218648668301e-05	5.970542614887833e-05	chr1
25334539	1.319949692416649e-05	2.9185809597278577e-05	0.0	1.801245423125853e-05	0.0	5.033642481817519e-06	6.123974419761209e-05	0.0	1.43231522943062e-05	5.318130407863826e-05	0.0	3.069983684824816e-05	1.5444384626914038e-05	6.37397031049695e-06	3.4395297008848666e-05	9.201478550991024e-06	0.00010614794372231022	9.87261521684581e-06	5.069328635282122e-05	chr1
25334639	0.0	6.87007536774248e-05	0.0	0.0	0.0	5.714664699945771e-05	0.00010090172617794475	2.112389102296685e-05	3.353436449857404e-05	4.229519821019217e-05	0.0	0.0	3.8675853939667084e-05	4.969095221652725e-05	3.140791205737589e-05	3.934425311458231e-05	0.00013360275172695653	2.7719265801144007e-05	4.3934181505778394e-05	chr1
25334739	0.0	5.1165247554669976e-05	0.0	0.0	5.748751376921379e-06	8.823679174009533e-05	8.898258133411421e-05	2.137240738794293e-05	3.842242440853568e-05	6.603047821844347e-06	0.0	0.0	2.1933621865113215e-05	7.42762662713012e-05	4.3034491327972626e-05	8.894762604227577e-05	7.693730789028128e-05	2.1871639865012257e-05	0.0	chr1
25334839	0.0	1.4532852004964946e-05	0.0	0.0	2.5693399011138406e-05	6.099590301496523e-05	3.3496907061109965e-05	0.0	3.648993560692293e-05	0.0	0.0	0.0	0.0	4.8260060922334054e-05	3.576787928384967e-05	7.942885520150129e-05	2.6497080387082747e-05	5.164137190350117e-06	0.0	chr1
25334939	0.0	0.0	0.0	0.0	1.8419468697482787e-05	2.9017468424595106e-05	0.0	0.0	1.55735862247615e-05	0.0	0.0	0.0	0.0	3.876414596996104e-05	9.285115389712667e-06	2.4114219650873028e-05	3.032798357557664e-06	5.771682742156013e-06	0.0	chr1
25335039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2878021647738736e-05	0.0	0.0	0.0	0.0	0.0	chr1
25335139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1
25335239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1
25335339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1
25335439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1
25335539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1
25335639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1
25335739	0.0	0.0	0.0	0.0	0.0	0.0	1.5823692292671578e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1
25335839	0.0	0.0	0.0	0.0	0.0	0.0	2.4249294682275927e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1
25335939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1
25336039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1
25336139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1
25336239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1
25336339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.951215401172536e-06	0.0	0.0	0.0	0.0	0.0	chr1
25336439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.355681925630956e-05	3.251045157871983e-05	0.0	0.0	2.796742075013968e-05	9.12363512206549e-06	0.0	0.0	1.4277320467438557e-05	0.0	chr1
25336539	0.0	0.0	0.0	0.0	1.6776968304076678e-05	4.4414492486625164e-06	0.0	0.0	0.0	4.104597294659999e-05	7.62843666965237e-05	0.0	0.0	3.876414596996104e-05	2.4060559879429348e-05	0.0	2.3783523961899573e-05	1.8074480166225408e-05	0.0	chr1
25336639	1.7999313949672383e-05	4.744195332947262e-05	1.146508704972059e-05	0.0	4.329161751191814e-05	9.682359335601842e-05	5.363615179723743e-05	0.0	1.250433930455303e-06	3.640599339611478e-05	8.780381804331419e-05	0.0	5.321174535323324e-06	2.770725869665001e-05	2.8259046838255945e-05	7.086196125475846e-06	3.5116612561194e-05	4.192064267939866e-05	0.0001149047823997281	chr1
25336739	0.00014839434161057367	0.0002328859425904119	7.382397514942037e-05	0.0	8.071716219024304e-05	0.00023894996449822916	0.00016419649534863106	5.467360029473773e-05	2.3985596302369903e-05	0.00011011028394805303	0.00016152830828445832	1.6835394400652217e-05	5.7494640232653983e-05	1.6910533476828645e-06	5.885955755739595e-05	3.5854037396316884e-05	5.921937861300615e-05	0.00013449539658748854	0.0003092290467522094	chr1
25336839	0.00028145593019608515	0.00035755619790733633	0.00019798248723635486	0.0	0.0001636634320572515	0.0002786269101566164	0.00018371923259283626	0.00014563058851667325	9.04859477652454e-05	0.0003135555385052984	0.0002874743120658859	0.00012544019357348712	0.0001547034087470132	5.723565198677206e-05	0.00025966027086035107	0.00011517713063615363	0.00017063481714270216	0.0002642823107769951	0.0003238737754775356	chr1
25336939	0.000269723044495199	0.00029606181301497785	0.00023405556843588294	0.0	0.00024273809445902816	0.0003742661250873577	0.00019461086495012968	0.00021347555183987346	0.0001824496837088079	0.0003653091565224055	0.00041214037986437717	0.00023305467952464611	0.0002441250945599641	0.00021190199849248684	0.0005564610112604497	0.0002468534627844932	0.0003920291011478553	0.0003586796997516045	0.0002388217061522467	chr1
25337039	0.00031945448279228493	0.00041520717191241265	0.00027879736849254535	0.00013380680286077766	0.0003184104394064269	0.0003787075765749905	0.0003168848451702814	0.0003543843312344145	0.0002906690584676209	0.0002782203138065776	0.0005639411519339605	0.00024130732470648995	0.000304864357182136	0.0004153487267528021	0.0011634653477455377	0.0002945530861075988	0.0006651405739616518	0.0007445470752544345	0.0002737437463052346	chr1
25337139	0.0004287836479739635	0.000495197912203873	0.00036296789304885216	0.00036943911229418003	0.0003463329515892	0.00015248975744111326	0.00044943395490124836	0.0005266061716665823	0.00032659061402604033	0.00010618414814128968	0.0005867240648908834	0.00020004409851957523	0.00030473456976941516	0.00035694234904098824	0.0009016250868025865	0.00017673185177315688	0.0003835691905000667	0.0007238905250735109	0.00020671595657205987	chr1
25337239	0.00038331871232095174	0.00039695103610480755	0.00025866355979186245	0.00034958865333072927	0.0003321370524584406	0.00020016131085631988	0.0004229241292148769	0.0005703450415457251	0.0002517919322679774	0.00010725491198598098	0.0007139500099470616	0.00025055028564398166	0.00039363711845544544	0.00025664987662120804	0.0005348226593861764	0.0001450026124780392	8.619532389413304e-05	0.00039953714406287	4.449744024303196e-05	chr1
25337339	0.0002538569843641706	0.0001797990016389527	0.00014429231785860418	0.0001687289088046232	0.00021974308945545907	0.00014952878961416679	0.00033188652429735123	0.00032108313127215363	0.00013413746226711477	0.00013259633894569667	0.0003914053675255062	0.00013006167640264524	0.00023880392410374833	0.0001520647254779683	0.0003390278263993869	0.0001307244575743474	2.346428202952508e-05	0.00020269238153538028	0.0	chr1
25337439	6.559749822636834e-05	3.495090854086611e-05	8.109451815656026e-06	0.0	9.373984388082003e-05	0.0	8.44615263933509e-05	5.840134576937894e-05	1.6937695967076376e-05	5.318130407863826e-05	0.0	0.0	1.077213381541063e-05	3.941455110368523e-05	0.00014807740543246113	5.658380642511045e-05	0.0	7.981629444885773e-05	0.0	chr1
25337539	3.999847552777724e-07	3.074719101876881e-05	0.0	0.0	2.9447685624638082e-05	0.0	6.123974419761209e-05	8.69807277416282e-06	0.0	5.318130407863826e-05	0.0	0.0	3.6729082768207334e-05	1.4959318075656109e-05	3.1650132458846656e-05	1.0576412127575889e-06	0.0	1.3973547691535609e-05	0.0	chr1
25337639	2.533236783425892e-06	3.5791652045285566e-05	0.0	0.0	0.0	0.0	8.076248144181728e-05	0.0	1.9893267075425276e-05	8.084272062960782e-05	0.0	0.0	7.696235060224847e-05	0.0	1.5340625426481798e-06	2.115282425515178e-05	0.0	8.277807990111349e-06	0.0	chr1
25337739	4.9331453150925264e-05	3.759324526904155e-05	3.579344249668867e-05	0.0	5.901269270594803e-05	2.66486954919751e-05	0.00015741491293748611	4.150223295100546e-05	7.286619559433183e-05	0.0001336671049637548	0.0	0.00014359601422317357	0.0002510036890972982	3.343082387342278e-05	0.00011279396695155301	0.00011168691395531863	2.346428202952508e-05	9.485304870304695e-05	4.506069898028553e-05	chr1
25337839	0.00020172563902329488	0.0002070631102717057	7.522215649694728e-05	0.0	0.00012928824525239508	0.00010333771918554788	0.0003530532812817879	0.00019359424348326464	0.00023087558115470613	0.0001590085318774733	0.00011237864988763363	0.00015184865968271297	0.0009681941759186161	6.465027106979077e-05	0.00018093863989866163	0.00014066628324657974	1.7717927246784244e-05	9.773889036448198e-05	5.29463213018355e-05	chr1
25337939	0.000524246670534267	0.000524864158670756	0.00016666321662520662	6.175698593574353e-05	0.00023757595157534555	0.00022621781212806707	0.0006746646735272261	0.0005477300471761543	0.0004295809065227306	0.00025270042790030955	0.00042289186792461125	2.8389096440315507e-05	0.002176360334697044	0.0001665037206075801	0.00038044751492996505	0.00017228975895106896	0.0001344008564703716	0.00026526957850102833	0.000211785285207342	chr1
25338039	0.0007141061092101631	0.0008479498725400418	0.00023125920078403758	0.00015586286926640034	0.0003347181235474004	0.0005187612686806895	0.0011304692256576254	0.0009314393139224742	0.0005709936242248167	0.00032979547299212536	0.0007321251515491265	2.9049307985439123e-05	0.002722105167489306	0.00045957628013931534	0.0006959799559777856	0.00036964561174444345	0.00044853493539609386	0.0005003137537498969	0.00048045971212039903	chr1
25338139	0.001110357656744194	0.001419054899380259	0.00046559439913572035	0.00018453575559370983	0.000681520347200909	0.0013022329410382544	0.0017584848399590642	0.0016357346646901126	0.00079300248881208	0.00045293339024502253	0.0013198731596819034	3.6641741899854895e-05	0.0030437117430975225	0.001167086998283796	0.0012291878253843716	0.0008911685012953389	0.0008732863485982155	0.0010932022630451746	0.001093285232652066	chr1
25338239	0.002340444069521635	0.002436955019624804	0.0014750813384489102	0.0003102553341057592	0.0019498826306559916	0.0032233078256018047	0.0034298365908842464	0.0035575116533633623	0.0014301554167167837	0.001658257301017009	0.002387342329391532	0.0005450046515002721	0.004505087938006464	0.0026238644527772446	0.002664666703631514	0.0020943411723739454	0.002930321814508796	0.002583435573715133	0.0026597078189969144	chr1
25338339	0.003925450275393947	0.0037876694662405067	0.0028044721527725465	0.001171177132631603	0.0036361439338029843	0.004761529707577835	0.005109202945993914	0.005105271467156785	0.00294750018578737	0.003790684781156095	0.0038774473679345518	0.003962919924949341	0.006258869171798599	0.003975926713433468	0.003604481858435939	0.003478158972217244	0.004805548984020757	0.004077390082444166	0.003469110685629375	chr1
25338439	0.0045035615227698705	0.0046931501820217094	0.0034224683382103097	0.0017813949657656215	0.004386062661861835	0.004932673581668118	0.005417045718168288	0.005540423644475118	0.003735159933603003	0.004020185334486558	0.004162617789099476	0.005626983180770903	0.006430055229658558	0.004429259167680464	0.0037156610066887653	0.003924589350446432	0.004157966718195151	0.0048198866756287324	0.003125522809008104	chr1
25338539	0.0038730522269210064	0.004630815109970728	0.003338577448526594	0.0014523919938925877	0.004177465145473414	0.004308205818341391	0.004953637592338405	0.005459158764323515	0.00338583412752888	0.0035809934087903676	0.003448155865434157	0.00439436821762482	0.005914939611359482	0.0034954074007037582	0.003143778649155178	0.003268322950472434	0.002847159304445961	0.004255628743824423	0.0027008257248161546	chr1
25338639	0.0029558872948741914	0.0035794053354237226	0.002504422436359323	0.0009535572877702234	0.0032113229307754168	0.002937574559090408	0.004161836521312789	0.004655953907933423	0.002298866003728815	0.0025027335317822238	0.002483593773630815	0.0022414182912913745	0.004468748223054875	0.0019043862867435693	0.0018218204156304075	0.0018355363617503617	0.001970840162303852	0.0023428475238438124	0.0013078868083349134	chr1
25338739	0.002552836036850604	0.003049016299800402	0.002170816361116563	0.0008329841152938256	0.002611692969909682	0.0023347218734506613	0.003667603030495318	0.004030438284153733	0.0016791054599395016	0.002101910706632625	0.002195863430859387	0.0012243623517736732	0.0037732317975831785	0.001618338103006526	0.0014314418508781848	0.0013869907091417528	0.0012225370263268059	0.001500941259055882	0.0013732248066781767	chr1
25338839	0.0021721837902553636	0.0023823067008326864	0.0017846386857722294	0.000558386088864467	0.0018753834894872196	0.002155879502881781	0.0025636435935193296	0.003095022688714012	0.001352060139423627	0.001697697094342646	0.0020929563390236798	0.0008959070954048141	0.0028343689835505885	0.001404875131075975	0.0010068294974388227	0.0008215757120380604	0.0007807061728759062	0.0008194270531099325	0.0015641695675469428	chr1
25338939	0.0018401964988801836	0.001324771519058373	0.0011107152704062369	0.00016909650910977396	0.0011169002675161536	0.0008835523068525569	0.0013213810134557497	0.0010738391808050027	0.0007060404816246825	0.001213533097564784	0.0015484702818475112	0.00038127217914566173	0.0010674795059497034	0.0008880631935175878	0.0005043028849313342	0.00028429396475190816	0.0004158126267026399	0.0004310535687159262	0.0010262574583889295	chr1
25339039	0.0017402003510908356	0.0008731721562860795	0.0008472979127334056	0.0	0.0010042716606420072	0.0004882633169083824	0.0010575158127893068	0.0005937055951726843	0.0005077898642028229	0.001010266309463131	0.0011806157720782753	3.301057725618082e-07	0.000242178324601212	0.0005946003887699358	0.00029744665385255845	0.000179270191769751	0.00020463408232793733	0.00033589674417209664	0.0010071066801977007	chr1
25339139	0.0013918136000033333	0.0007581104147746246	0.0006568656116230807	0.00013013079179317386	0.0008854250479707061	0.0005264597769078625	0.0008951688431722239	0.0003822181619972533	0.000617373344911996	0.000641566391006801	0.0008905815936797384	0.0001597711985018919	0.00021829793332857743	0.0006744701458721173	0.0003454870355332791	0.0001485985937120722	0.0004253898925857874	0.0002976973140615583	0.0005542466250895298	chr1
25339239	0.000917298346683694	0.00047730208924524057	0.0003568158887209665	0.00023269150057931938	0.0005544612087682813	0.0003716012514213439	0.0005957517213903757	0.0001225185676095625	0.0007083139946194779	0.00036245378076556596	0.0004914966007654895	0.00028092002019086253	0.00017507961722488464	0.0008374616780675971	0.00047773937794076796	0.00019048119032798915	0.000444225170271771	0.0003440986096054046	4.7876992666553375e-05	chr1
25339339	0.0007419716965155183	0.0003668043771327398	0.0003378006216736128	0.00016872890800301359	0.0004515702874861826	0.00019571986199285656	0.0004282671965271489	0.00014190284440134202	0.0006141904286097644	0.00023646049589733038	0.0003481434273232301	0.00022612245618341948	0.0001255018465992275	0.0011383391025992099	0.0008376788992423096	0.0002869380721400465	0.00017941397051055567	0.000441457794235093	0.0	chr1
25339439	0.0006385089841454922	0.00027720513777751426	0.0002740435559214489	0.00021063543417369667	0.0003624059865657858	0.00012702544851174796	0.0002981841229577965	0.00014811575352574404	0.0005079035228272353	0.00021682981334472922	0.00020555821185864263	0.00015415939606405998	5.2433036112926286e-05	0.0011516073550826044	0.0009095376159268496	0.0002741406102447738	0.00014126455901416435	0.00045854500424151234	8.843162174881035e-05	chr1
25339539	0.0004197173202723704	0.00018724558353064256	0.00018483957923503313	0.0001970341932235627	0.0002757054283712818	4.2341816170582656e-05	0.00017508812770592448	0.0001230156006631599	0.00033147867018526407	0.00014098399444794854	0.00012082624732003187	8.978877013681183e-05	3.0499415019536126e-05	0.000726632625669832	0.0008715897657266445	0.00023617129284170631	0.00010790377543563228	0.00047768268283232925	0.00027599678475689904	chr1
25339639	0.00010439601914786586	7.698808368800752e-05	1.9015266326365855e-05	3.85981162098397e-05	0.00016952950489084473	0.0	0.00010357325864294124	8.375001499693916e-05	0.00022735162613720414	7.174122228057912e-05	0.0	7.922538541483397e-05	1.4535891413566154e-05	0.0001770402807839565	0.00041411615563176997	0.00014986776336483148	5.2515297875603755e-05	0.000221374411592636	0.00022643001364078068	chr1
25339739	4.346501007351793e-05	4.431919330439723e-05	0.0	7.71962324196794e-06	0.00013984717635286294	0.0	6.123974419761209e-05	1.7893178278277804e-05	0.0001564179207733376	4.3722884225726085e-05	0.0	4.291375043303507e-05	3.5950374299623434e-05	7.063399814672218e-05	3.7705642495615784e-05	0.00014510837735209374	5.586733816553591e-05	8.543609244035326e-05	0.0001678511037015636	chr1
25339839	7.879699678972117e-05	3.5791652045285566e-05	0.0	4.631773945180765e-05	0.00013984717635286294	0.0	5.281414180800774e-05	0.0	0.0001253844223908254	8.851653307809556e-05	0.0	4.159332734278783e-05	3.2965325170051814e-05	1.1186968300055872e-05	2.5029441485312407e-06	0.00017049176895108425	5.219605594322926e-05	5.991917854667855e-05	0.0001678511037015636	chr1
25339939	8.546340860852738e-05	3.5791652045285566e-05	0.0	1.1028033202811345e-06	0.00012764574485898898	0.0	1.1713642346523117e-05	0.0	0.00013481951390961506	3.943982617912434e-05	0.0	3.5651423436675285e-05	2.8163289613784422e-05	0.0	1.8650970913248924e-05	9.582229555416399e-05	4.549197536336495e-05	3.20480274464219e-05	0.0001678511037015636	chr1
25340039	0.00011212905643855374	1.3812214715462552e-05	3.1878534723613345e-05	0.0	4.552072518868357e-05	0.0	0.0	0.0	9.310049141053765e-05	5.496591159805565e-05	0.0	0.00010101236640391331	2.2063406609877197e-06	0.0	3.003532978237489e-05	5.711262563699743e-05	8.986660396341919e-05	1.9365514463812936e-05	7.266037710571041e-05	chr1
25340139	0.00011452896494500212	0.0	1.4820722283785152e-05	0.0	0.0	0.0	0.0	3.504080746162736e-05	6.718240577073531e-05	6.763662498591912e-05	0.0	2.1456875216517535e-05	1.4276321924038187e-06	9.235752898883337e-06	5.191590604856735e-05	5.552616380552041e-05	0.00012322738880225597	1.974523043369162e-06	0.0	chr1
25340239	8.453011044272055e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.6591251052440623e-05	1.9779591263565704e-05	5.496591159805565e-05	0.0	6.503083719467622e-05	2.738458114520052e-05	3.525195824785048e-05	4.004710637649985e-05	0.00010015862573585239	0.00013487971931642063	1.617590031683198e-05	0.0	chr1
25340339	2.906555888351813e-05	0.0	0.0	4.5214936131526515e-05	0.0	0.0	0.0	0.0	2.159840425331887e-06	5.318130407863826e-05	0.0	5.7768510198316435e-05	3.8675853939667084e-05	3.876414596996104e-05	4.117746825003009e-06	0.00016298251595794566	9.178205624033117e-05	2.559285636982337e-05	4.449744024303196e-05	chr1
25340439	2.066587902268491e-05	0.0	0.0	0.00010954512981459269	0.0	0.0	0.0	0.0	2.489500279724649e-05	6.995661504864411e-05	0.0	0.0	3.8675853939667084e-05	3.876414596996104e-05	0.0	0.00014658907448228511	0.000210220820835625	2.863058412885285e-05	0.00015714918769374578	chr1
